distance_mm,az_deg,el_deg,gain_floor,score,success,amp_00,amp_01,amp_02,amp_03,amp_04,amp_05,amp_06,amp_07,amp_08,amp_09,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59
2000,20.000,0.000,0.150,-14.979152,1,0.917285,1.000000,1.000000,1.000000,1.000000,0.090267,0.859315,0.674767,0.999999,1.000000,0.021713,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.395041,1.000000,0.843523,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.837316,0.751734,1.000000,0.000000,1.000000,0.118420,0.999998,0.000000,1.000000,0.999944,0.000000,0.000000,1.000000,0.169126,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.999657,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2000,25.000,0.000,0.150,-14.924149,1,0.930971,1.000000,1.000000,1.000000,1.000000,0.379125,0.627555,0.999915,1.000000,0.949133,0.381355,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999992,1.000000,1.000000,0.132368,0.999996,0.604979,0.862272,0.999882,0.999996,1.000000,1.000000,1.000000,0.606881,0.808880,0.427974,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.671915,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.611979,0.701833,0.000000,0.999990,1.000000,1.000000,0.596608,1.000000,0.331618,0.999886,1.000000,1.000000,0.999968,1.000000,1.000000
2000,30.000,0.000,0.150,-15.090847,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.458445,0.686557,1.000000,1.000000,1.000000,0.616246,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.989978,0.543006,0.995022,0.819857,1.000000,1.000000,1.000000,1.000000,0.330797,0.669192,0.003116,0.000000,0.919456,0.000000,0.478130,0.999987,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3000,-30.000,0.000,0.150,-14.715361,1,1.000000,0.999991,0.999997,1.000000,1.000000,1.000000,1.000000,0.999961,1.000000,0.999990,1.000000,1.000000,1.000000,1.000000,1.000000,0.999992,1.000000,0.999983,0.999971,1.000000,1.000000,1.000000,1.000000,1.000000,0.999993,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.669523,0.000000,0.552086,0.000000,1.000000,1.000000,1.000000,0.999997,1.000000,1.000000,0.817142,1.000000,1.000000,0.460352,1.000000,0.629838,0.999999,1.000000,1.000000,1.000000,1.000000,0.999999,0.999914,1.000000,0.981330,0.160058,1.000000,0.381251,0.828778
3000,-25.000,0.000,0.150,-15.196940,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.003164,1.000000,0.581010,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.632602,0.066899,0.747308,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.116666,1.000000,0.054022,0.872447,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.688702,0.950565,0.845497,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.991078,0.860605,0.000000,1.000000,0.040112,0.992194
3000,-20.000,0.000,0.150,-15.541599,1,1.000000,1.000000,1.000000,1.000000,0.999969,1.000000,1.000000,1.000000,1.000000,1.000000,0.999994,1.000000,0.000000,1.000000,0.000000,0.609391,0.371106,0.000000,0.000000,0.000000,0.000000,0.226611,0.000000,0.000000,0.999019,1.000000,1.000000,1.000000,1.000000,0.000000,0.714836,0.997721,0.873671,0.974164,0.349121,1.000000,1.000000,1.000000,0.999903,1.000000,1.000000,0.999998,0.999996,1.000000,0.704574,1.000000,0.626700,1.000000,0.910125,1.000000,1.000000,1.000000,0.999984,0.999996,0.833198,0.611547,0.000000,1.000000,0.000000,0.848154
3000,-15.000,0.000,0.150,-15.277013,1,0.999980,0.999968,0.994886,1.000000,0.999116,1.000000,1.000000,1.000000,1.000000,0.999999,1.000000,1.000000,0.257204,0.999930,0.579781,0.999972,0.940075,0.000000,0.000000,0.000000,0.000000,0.999738,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999574,0.357794,0.839231,0.918342,0.911540,1.000000,0.323299,0.999996,1.000000,1.000000,1.000000,0.999981,1.000000,1.000000,1.000000,0.996222,0.315449,0.999998,0.791762,1.000000,0.527832,0.999980,0.999422,1.000000,1.000000,1.000000,0.607442,0.158687,0.000000,0.999999,0.000000,1.000000
3000,-10.000,0.000,0.150,-15.404375,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.999971,0.999986,0.999942,1.000000,1.000000,1.000000,1.000000,0.936355,1.000000,1.000000,0.999702,0.999587,0.000000,0.000000,0.000000,0.026837,1.000000,0.000000,0.999971,0.999923,1.000000,1.000000,0.999974,1.000000,0.607419,0.912154,1.000000,1.000000,1.000000,0.823300,0.999748,1.000000,1.000000,1.000000,1.000000,1.000000,0.986904,0.967996,1.000000,0.000000,0.999489,0.771591,1.000000,0.464976,1.000000,0.999956,0.999499,1.000000,0.888028,0.000000,0.122731,0.000000,0.874131,0.000000,0.999634
3000,-5.000,0.000,0.150,-14.951858,1,1.000000,1.000000,0.999698,0.322908,0.999996,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.999943,0.999957,1.000000,1.000000,1.000000,0.000000,0.294545,0.000000,0.494101,0.999993,0.064598,0.999478,0.999502,1.000000,1.000000,1.000000,1.000000,0.771512,0.999679,0.999793,0.819894,1.000000,1.000000,0.999978,1.000000,0.999999,1.000000,1.000000,1.000000,0.999278,0.783359,0.799932,0.000000,1.000000,0.845357,0.999999,0.338365,1.000000,1.000000,0.844726,0.849952,0.605571,0.000000,0.000000,0.000000,0.948170,0.000000,0.815367
3000,0.000,0.000,0.150,-14.846402,1,0.252341,1.000000,0.902430,0.062089,0.000000,0.000000,0.000000,0.000000,0.000000,0.999999,0.000000,0.262456,0.999997,1.000000,1.000000,1.000000,0.999989,0.000000,0.280020,0.629835,0.999832,0.999970,0.619642,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999999,0.999997,0.999998,0.463680,0.924921,0.000000,1.000000,0.499387,1.000000,0.878559,0.999955,0.575653,0.999995,0.000000,0.000000,0.169978,0.000000,0.000000,0.999998,0.000000,0.140011
3000,5.000,0.000,0.150,-14.306557,1,0.001793,1.000000,0.999992,0.873018,0.361872,0.000000,0.000000,0.000000,0.597329,0.616702,0.000000,0.171301,0.999996,1.000000,1.000000,1.000000,1.000000,0.308247,0.559620,0.999401,0.999999,0.999990,0.552959,0.999996,1.000000,1.000000,0.999998,1.000000,0.999991,0.820791,0.960539,1.000000,0.388419,0.999999,0.893431,0.999996,0.909268,1.000000,1.000000,0.999996,0.904395,0.999999,0.000000,0.674689,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.999996,0.000000,1.000000,1.000000,0.000000
3000,10.000,0.000,0.150,-14.525115,1,0.497635,0.999999,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.907538,0.000000,0.611312,0.999807,0.999885,1.000000,1.000000,1.000000,0.609126,0.858559,1.000000,0.664872,1.000000,0.489316,0.980898,1.000000,1.000000,1.000000,1.000000,1.000000,0.817709,0.964991,1.000000,0.192823,1.000000,0.918301,0.999269,0.495997,1.000000,0.985711,1.000000,0.880178,0.530200,0.000000,0.109678,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999995,1.000000
3000,15.000,0.000,0.150,-14.668954,1,0.774571,1.000000,1.000000,0.999999,1.000000,0.000000,0.024951,0.727453,0.999863,0.920280,0.000000,1.000000,0.999994,1.000000,1.000000,0.999993,1.000000,0.999666,0.994645,1.000000,0.562782,1.000000,0.672023,0.866351,1.000000,0.999999,1.000000,1.000000,1.000000,0.913917,0.736102,0.839456,0.000000,1.000000,0.530801,0.999998,0.090327,0.999989,0.816687,0.999985,0.140092,0.180809,0.000000,0.000000,0.000000,1.000000,0.000000,0.999892,1.000000,0.999997,1.000000,1.000000,0.999995,1.000000,0.999999,1.000000,0.999972,0.999988,1.000000,0.999937
3000,20.000,0.000,0.150,-15.260894,1,0.893745,1.000000,1.000000,1.000000,1.000000,0.000000,0.363224,1.000000,0.799604,0.699960,0.024169,1.000000,1.000000,1.000000,0.999998,1.000000,1.000000,0.954318,0.999993,1.000000,0.601921,0.999137,0.781133,0.912358,1.000000,1.000000,1.000000,1.000000,1.000000,0.999284,0.786125,0.846116,0.000000,1.000000,0.024232,1.000000,0.000000,1.000000,0.023308,0.000000,0.000000,0.459997,0.000000,0.000000,0.000000,0.000000,0.000000,0.523062,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3000,25.000,0.000,0.150,-14.790292,1,0.999986,0.999995,0.999986,0.999995,1.000000,0.518568,0.631852,0.999977,0.987649,0.927788,0.375313,1.000000,1.000000,1.000000,1.000000,0.999999,0.999997,0.976954,0.999994,0.999963,0.000000,0.999979,0.543104,0.890960,0.793899,1.000000,1.000000,0.999996,1.000000,0.967628,0.376768,0.521964,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.999818,1.000000,1.000000,0.999565,0.844774,0.000000,0.000000,0.270670,0.346210,1.000000,0.999981,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.999989,1.000000,1.000000
3000,30.000,0.000,0.150,-15.017592,1,1.000000,1.000000,1.000000,1.000000,1.000000,0.530657,0.584156,1.000000,0.825931,1.000000,0.557779,1.000000,0.999971,1.000000,1.000000,1.000000,1.000000,0.818421,1.000000,1.000000,0.000000,0.997536,0.436955,0.855157,0.470188,0.999881,0.999428,1.000000,1.000000,0.744183,0.288295,0.000000,0.000000,1.000000,0.000000,0.708101,0.999967,1.000000,0.999871,1.000000,1.000000,1.000000,1.000000,1.000000,0.999542,1.000000,1.000000,1.000000,1.000000,1.000000,0.999762,1.000000,0.920775,1.000000,0.715404,0.999922,1.000000,0.999860,1.000000,0.999834
5000,-30.000,0.000,0.150,-14.801485,1,1.000000,1.000000,1.000000,1.000000,0.999912,1.000000,1.000000,0.537449,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.931400,0.000000,0.000000,0.243917,0.000000,0.726933,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.907923,1.000000,0.999999,0.535623,1.000000,0.636838,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.911462,1.000000,0.035592,1.000000,0.492766,0.908434
5000,-25.000,0.000,0.150,-15.189515,1,0.999999,0.999997,0.999987,0.999993,1.000000,0.999989,0.999999,0.999986,0.409834,0.999999,0.999998,0.999980,0.035451,0.999907,1.000000,1.000000,1.000000,1.000000,0.672491,0.678131,1.000000,1.000000,0.000000,1.000000,0.999995,1.000000,1.000000,1.000000,1.000000,0.000000,0.009596,0.980578,0.422983,0.914123,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999999,0.999758,1.000000,0.999830,0.756709,0.999996,0.913473,1.000000,1.000000,1.000000,0.999977,0.999993,1.000000,1.000000,1.000000,0.683074,0.000000,0.999975,0.084901,0.999999
5000,-20.000,0.000,0.150,-15.538223,1,0.999971,1.000000,0.999991,0.999999,1.000000,0.999999,0.995464,1.000000,1.000000,0.999828,0.999999,0.999284,0.000000,0.142451,0.031981,0.360843,0.995749,0.000000,0.000000,0.000000,0.000000,0.632173,0.000000,0.072882,1.000000,0.999996,1.000000,0.999996,1.000000,0.000000,0.444202,0.993363,0.952766,0.999999,0.422837,1.000000,0.999641,0.999999,0.999993,1.000000,0.997049,0.987873,0.999808,0.999999,1.000000,1.000000,0.835642,1.000000,0.887689,1.000000,1.000000,0.947814,0.999827,0.896290,0.955470,0.473131,0.000000,0.999552,0.000000,0.770510
5000,-15.000,0.000,0.150,-15.545631,1,0.999996,0.999971,0.999980,0.999981,0.999975,1.000000,0.999670,1.000000,0.999665,0.999930,0.999989,0.999844,0.706449,1.000000,0.780142,0.663110,0.981167,0.000000,0.000000,0.000000,0.000000,0.987972,0.000000,0.999997,0.999371,1.000000,0.999738,0.999997,1.000000,0.360772,0.595892,0.739955,0.999245,0.998273,0.448638,0.999902,1.000000,0.999995,0.999997,0.999997,0.999999,0.982281,0.999967,0.999994,0.256810,0.998988,0.780775,0.999999,0.767758,0.998456,0.999998,0.997237,1.000000,0.999896,0.602601,0.000000,0.000000,0.998808,0.000000,0.846992
5000,-10.000,0.000,0.150,-15.591201,1,1.000000,1.000000,1.000000,0.999999,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.884836,1.000000,1.000000,1.000000,0.999998,0.000000,0.000000,0.000000,0.449239,0.999216,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999951,0.614672,0.926106,0.824635,1.000000,1.000000,0.649712,1.000000,0.999618,1.000000,1.000000,1.000000,0.999477,1.000000,1.000000,1.000000,0.043274,1.000000,0.817207,1.000000,0.410358,0.999999,1.000000,0.865900,1.000000,1.000000,0.000000,0.000000,0.000000,0.832361,0.000000,0.586429
5000,-5.000,0.000,0.150,-15.334871,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.921145,1.000000,1.000000,1.000000,1.000000,0.000000,0.248440,0.000000,0.955039,0.996498,0.254298,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.950067,1.000000,0.999876,0.857105,1.000000,0.998837,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999849,0.665441,0.942985,0.000000,1.000000,0.663316,1.000000,0.107662,1.000000,0.967365,0.891527,0.804603,1.000000,0.028535,0.000000,0.000000,1.000000,0.000000,0.089536
5000,0.000,0.000,0.150,-14.750813,1,1.000000,0.998898,0.912634,0.990643,0.571571,0.000000,0.000000,0.668188,0.494697,0.650262,0.000000,0.994124,1.000000,0.999388,0.999862,0.999718,1.000000,0.000000,0.470230,0.661714,0.999996,1.000000,0.827809,1.000000,1.000000,0.999998,1.000000,1.000000,1.000000,0.947541,0.973724,0.999910,0.898160,1.000000,0.999981,1.000000,1.000000,1.000000,0.999999,0.999939,0.999997,1.000000,0.495701,0.966547,0.000000,1.000000,0.670356,1.000000,0.998042,1.000000,0.000000,1.000000,0.563291,1.000000,0.997467,0.000000,0.000000,0.999926,0.000035,0.739686
5000,5.000,0.000,0.150,-14.535206,1,0.000000,0.999991,0.879400,1.000000,0.277531,0.000000,0.000000,0.000000,0.999994,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.684080,0.985698,0.999895,1.000000,0.798256,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.900815,1.000000,1.000000,0.833873,1.000000,1.000000,0.999919,1.000000,1.000000,1.000000,0.999998,1.000000,1.000000,0.000000,0.759816,0.000000,1.000000,0.341564,0.999983,1.000000,0.999592,0.999827,1.000000,0.999798,0.527684,1.000000,1.000000,0.616943,1.000000,0.999974,1.000000
5000,10.000,0.000,0.150,-14.623867,1,0.349233,1.000000,0.999998,0.999452,1.000000,0.000000,0.000000,0.135636,1.000000,0.005851,0.000000,0.480812,1.000000,1.000000,1.000000,1.000000,1.000000,0.391044,0.999414,1.000000,0.807311,0.999999,0.644860,0.939904,0.999803,1.000000,1.000000,0.999994,1.000000,0.779636,0.884745,1.000000,0.520560,0.999997,1.000000,0.999999,0.683463,0.999954,1.000000,1.000000,0.895901,0.995760,0.000000,0.302587,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.999993,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5000,15.000,0.000,0.150,-14.694205,1,0.636677,1.000000,0.999991,1.000000,1.000000,0.000000,0.000000,0.999999,0.892432,0.404504,0.000000,1.000000,1.000000,1.000000,1.000000,0.999989,1.000000,0.863001,0.961621,0.999955,0.766747,1.000000,0.727859,0.737639,0.999998,0.999985,0.999999,1.000000,0.999998,1.000000,0.672551,0.873416,0.000000,0.999973,0.584458,0.999984,0.332763,1.000000,0.753708,0.999990,0.000000,0.599283,0.000000,0.000000,0.000000,0.999976,0.000000,0.999999,0.999991,0.999995,0.999987,1.000000,1.000000,1.000000,1.000000,0.999973,1.000000,0.999999,0.999939,0.999999
5000,20.000,0.000,0.150,-15.219413,1,0.986474,0.999972,1.000000,0.999996,0.999984,0.000000,0.289940,0.999997,0.518239,0.689582,0.004050,0.999454,0.999986,0.999965,1.000000,1.000000,1.000000,0.764097,0.974548,1.000000,1.000000,1.000000,0.962945,0.916509,1.000000,1.000000,1.000000,1.000000,0.999994,1.000000,0.798936,0.718513,0.000000,1.000000,0.070514,0.999973,0.000000,1.000000,0.000000,0.766141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.724234,1.000000,0.999924,1.000000,1.000000,0.999742,0.999984,1.000000,1.000000,0.999844,1.000000,1.000000,1.000000
5000,25.000,0.000,0.150,-14.913599,1,0.988147,0.999908,0.999999,1.000000,0.999999,0.552779,0.493412,0.919809,0.734754,1.000000,0.420939,1.000000,0.999992,0.999611,1.000000,1.000000,1.000000,0.748115,1.000000,0.938967,0.277872,1.000000,0.589028,0.943795,0.829274,1.000000,1.000000,0.999738,0.999999,0.952877,0.321513,0.547726,0.000000,0.999836,0.000000,0.999997,0.999999,1.000000,0.000000,0.998795,0.474373,1.000000,0.000000,1.000000,0.700090,0.169237,0.703633,0.832551,1.000000,1.000000,0.999999,0.998616,1.000000,0.151316,1.000000,0.999999,1.000000,1.000000,1.000000,0.999215
5000,30.000,0.000,0.150,-15.144132,1,1.000000,0.999999,1.000000,1.000000,1.000000,0.665562,0.782934,0.999971,0.835893,1.000000,0.609048,1.000000,0.999998,1.000000,0.999999,1.000000,0.999999,0.714219,1.000000,1.000000,0.000000,0.997363,0.338009,0.998028,0.703513,1.000000,1.000000,0.999997,1.000000,0.999979,0.090342,0.458022,0.000000,1.000000,0.000000,0.509169,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999995,0.999986,1.000000,1.000000,1.000000,1.000000,1.000000,0.109811,1.000000,0.000000,1.000000,0.999999,1.000000,1.000000,1.000000
