distance_m,az_deg,el_deg,mode,max_sidelobe_db,dbc,dbc_improvement_db,gain_loss_db,dbc_gain_margin_db,p99_sidelobe_db,p99_dbc,p99_dbc_improvement_db,p99_dbc_gain_margin_db,p95_sidelobe_db,target_gain_delta_db,mean_amp,min_amp,max_amp
3.0,5.0,0.0,unit_cosine_hamming,-7.836765,7.836765,-1.225880,11.082233,-12.308113,-8.296709,8.296709,-2.261558,-13.343791,-10.214536,-11.082233,0.240901,0.040096,0.993543
3.0,5.0,0.0,optimized_dbc_margin,-11.715993,11.715993,2.653348,1.409918,1.243430,-12.795821,12.795821,2.237554,0.827635,-13.748609,-1.409918,0.726562,0.000000,1.000000
3.0,5.0,0.0,optimized_table,-11.692545,11.692545,2.629900,6.020600,-3.390699,-12.975310,12.975310,2.417043,-3.603557,-14.805451,-6.020600,0.475524,0.000000,1.000000
3.0,5.0,0.0,optimized_aggressive,-10.984946,10.984946,1.922302,12.041207,-10.118906,-12.666762,12.666762,2.108495,-9.932713,-14.532178,-12.041207,0.302696,0.000000,1.000000
3.0,10.0,0.0,uniform,-9.635569,9.635569,0.000000,0.000000,0.000000,-10.603447,10.603447,0.000000,0.000000,-12.683236,0.000000,1.000000,1.000000,1.000000
3.0,10.0,0.0,unit_cosine,-9.183783,9.183783,-0.451787,1.537979,-1.989766,-10.510441,10.510441,-0.093005,-1.630984,-12.348620,-1.537979,0.767833,0.429641,0.974369
3.0,10.0,0.0,unit_cosine_hamming,-7.616843,7.616843,-2.018727,11.709479,-13.728206,-8.698386,8.698386,-1.905061,-13.614540,-10.005686,-11.709479,0.238031,0.034371,0.974369
3.0,10.0,0.0,optimized_dbc_margin,-12.605002,12.605002,2.969433,1.430176,1.539257,-13.165049,13.165049,2.561602,1.131427,-14.250839,-1.430176,0.791897,0.000000,1.000000
3.0,10.0,0.0,optimized_table,-13.156169,13.156169,3.520599,6.020601,-2.500002,-13.593945,13.593945,2.990499,-3.030103,-15.273969,-6.020601,0.516903,0.000000,1.000000
3.0,10.0,0.0,optimized_aggressive,-13.135914,13.135914,3.500345,12.041202,-8.540857,-13.622425,13.622425,3.018978,-9.022224,-15.504012,-12.041202,0.321766,0.000000,1.000000
3.0,14.999999999999998,0.0,uniform,-10.001227,10.001227,0.000000,0.000000,0.000000,-10.665943,10.665943,0.000000,0.000000,-12.633337,0.000000,1.000000,1.000000,1.000000
3.0,14.999999999999998,0.0,unit_cosine,-8.938691,8.938691,-1.062536,2.495868,-3.558404,-9.889875,9.889875,-0.776068,-3.271937,-12.255602,-2.495868,0.752715,0.362500,0.985518
3.0,14.999999999999998,0.0,unit_cosine_hamming,-7.010532,7.010532,-2.990695,12.667452,-15.658147,-7.905994,7.905994,-2.759948,-15.427401,-9.762324,-12.667452,0.233344,0.029000,0.985518
3.0,14.999999999999998,0.0,optimized_dbc_margin,-12.145391,12.145391,2.144164,1.437049,0.707115,-12.741276,12.741276,2.075333,0.638284,-14.393718,-1.437049,0.779842,0.000000,1.000000
3.0,14.999999999999998,0.0,optimized_table,-13.538532,13.538532,3.537305,6.020603,-2.483298,-14.121404,14.121404,3.455461,-2.565142,-15.581038,-6.020603,0.516280,0.000000,1.000000
3.0,14.999999999999998,0.0,optimized_aggressive,-13.299221,13.299221,3.297994,12.041216,-8.743222,-13.962869,13.962869,3.296926,-8.744290,-16.038785,-12.041216,0.328602,0.000000,1.000000
3.0,20.0,0.0,uniform,-10.222469,10.222469,0.000000,0.000000,0.000000,-11.121963,11.121963,0.000000,0.000000,-12.922958,0.000000,1.000000,1.000000,1.000000
3.0,20.0,0.0,unit_cosine,-8.195390,8.195390,-2.027079,3.812992,-5.840071,-9.238233,9.238233,-1.883730,-5.696722,-11.703639,-3.812992,0.732199,0.301815,0.998383
3.0,20.0,0.0,unit_cosine_hamming,-6.304610,6.304610,-3.917858,13.984661,-17.902520,-7.284083,7.284083,-3.837880,-17.822541,-9.711755,-13.984661,0.226984,0.024145,0.998383
3.0,20.0,0.0,optimized_dbc_margin,-11.907807,11.907807,1.685338,1.300317,0.385021,-12.884686,12.884686,1.762724,0.462407,-14.239144,-1.300317,0.728195,0.000000,1.000000
3.0,20.0,0.0,optimized_table,-13.016567,13.016567,2.794098,6.020604,-3.226506,-14.297218,14.297218,3.175255,-2.845349,-15.881696,-6.020604,0.490946,0.000000,1.000000
3.0,20.0,0.0,optimized_aggressive,-13.126387,13.126387,2.903919,12.041200,-9.137281,-14.052994,14.052994,2.931031,-9.110169,-15.966741,-12.041200,0.312535,0.000000,1.000000
3.0,25.0,0.0,uniform,-10.425621,10.425621,0.000000,0.000000,0.000000,-11.239117,11.239117,0.000000,0.000000,-13.277970,0.000000,1.000000,1.000000,1.000000
3.0,25.0,0.0,unit_cosine,-8.194972,8.194972,-2.230649,5.108128,-7.338777,-9.493970,9.493970,-1.745146,-6.853274,-12.264184,-5.108128,0.706905,0.249431,0.998383
3.0,25.0,0.0,unit_cosine_hamming,-6.732489,6.732489,-3.693133,15.279543,-18.972676,-8.260695,8.260695,-2.978422,-18.257965,-10.151177,-15.279543,0.219143,0.019954,0.998383
3.0,25.0,0.0,optimized_dbc_margin,-12.144786,12.144786,1.719165,1.552868,0.166297,-13.669328,13.669328,2.430212,0.877344,-14.568898,-1.552868,0.799555,0.000000,1.000000
3.0,25.0,0.0,optimized_table,-12.593962,12.593962,2.168341,6.020624,-3.852283,-14.147048,14.147048,2.907932,-3.112692,-15.858821,-6.020624,0.525903,0.000000,1.000000
3.0,25.0,0.0,optimized_aggressive,-12.112240,12.112240,1.686618,12.041220,-10.354602,-13.403345,13.403345,2.164228,-9.876992,-15.351990,-12.041220,0.339206,0.000000,1.000000
3.0,29.999999999999996,0.0,uniform,-9.807666,9.807666,0.000000,0.000000,0.000000,-11.558309,11.558309,0.000000,0.000000,-13.492910,0.000000,1.000000,1.000000,1.000000
3.0,29.999999999999996,0.0,unit_cosine,-7.791571,7.791571,-2.016096,6.541895,-8.557990,-9.750909,9.750909,-1.807400,-8.349295,-12.803722,-6.541895,0.677604,0.206939,0.985518
3.0,29.999999999999996,0.0,unit_cosine_hamming,-7.933238,7.933238,-1.874429,16.713566,-18.587995,-8.626440,8.626440,-2.931869,-19.645434,-10.656183,-16.713566,0.210060,0.016555,0.985518
3.0,29.999999999999996,0.0,optimized_dbc_margin,-13.138589,13.138589,3.330923,1.547818,1.783105,-14.048596,14.048596,2.490287,0.942469,-15.242976,-1.547818,0.857526,0.000000,1.000000
3.0,29.999999999999996,0.0,optimized_table,-13.134897,13.134897,3.327230,6.020606,-2.693375,-14.626080,14.626080,3.067771,-2.952834,-15.938645,-6.020606,0.567620,0.000000,1.000000
3.0,29.999999999999996,0.0,optimized_aggressive,-12.507827,12.507827,2.700160,12.041242,-9.341081,-14.360141,14.360141,2.801832,-9.239410,-15.794189,-12.041242,0.370168,0.000000,1.000000
5.0,-29.999999999999996,0.0,uniform,-10.409379,10.409379,0.000000,0.000000,0.000000,-11.487455,11.487455,0.000000,0.000000,-13.318053,0.000000,1.000000,1.000000,1.000000
5.0,-29.999999999999996,0.0,unit_cosine,-8.697651,8.697651,-1.711729,6.564714,-8.276443,-9.458793,9.458793,-2.028661,-8.593376,-12.706157,-6.564714,0.677604,0.206939,0.985518
5.0,-29.999999999999996,0.0,unit_cosine_hamming,-8.052636,8.052636,-2.356743,16.737025,-19.093768,-8.594421,8.594421,-2.893034,-19.630059,-10.715302,-16.737025,0.210060,0.016555,0.985518
5.0,-29.999999999999996,0.0,optimized_dbc_margin,-12.940956,12.940956,2.531576,1.265984,1.265592,-13.264349,13.264349,1.776895,0.510910,-14.812808,-1.265984,0.864471,0.000000,1.000000
5.0,-29.999999999999996,0.0,optimized_table,-13.934105,13.934105,3.524726,6.020620,-2.495894,-14.741158,14.741158,3.253703,-2.766917,-15.823604,-6.020620,0.528713,0.000000,1.000000
5.0,-29.999999999999996,0.0,optimized_aggressive,-14.315662,14.315662,3.906282,12.041198,-8.134916,-15.440469,15.440469,3.953014,-8.088184,-16.473153,-12.041198,0.363947,0.000000,1.000000
5.0,-25.0,0.0,uniform,-10.734502,10.734502,0.000000,0.000000,0.000000,-11.678003,11.678003,0.000000,0.000000,-13.060284,0.000000,1.000000,1.000000,1.000000
5.0,-25.0,0.0,unit_cosine,-8.752607,8.752607,-1.981895,5.091992,-7.073887,-9.638997,9.638997,-2.039006,-7.130998,-12.663164,-5.091992,0.706905,0.249431,0.998383
5.0,-25.0,0.0,unit_cosine_hamming,-7.148768,7.148768,-3.585734,15.264209,-18.849942,-8.570790,8.570790,-3.107213,-18.371422,-9.820887,-15.264209,0.219143,0.019954,0.998383
5.0,-25.0,0.0,optimized_dbc_margin,-12.815187,12.815187,2.080685,1.218492,0.862194,-13.322962,13.322962,1.644959,0.426467,-14.287105,-1.218492,0.842678,0.000000,1.000000
5.0,-25.0,0.0,optimized_table,-12.987308,12.987308,2.252806,6.020601,-3.767795,-14.316393,14.316393,2.638390,-3.382211,-15.343651,-6.020601,0.527202,0.000000,1.000000
5.0,-25.0,0.0,optimized_aggressive,-13.136365,13.136365,2.401863,9.118638,-6.716775,-14.055622,14.055622,2.377620,-6.741019,-15.503623,-9.118638,0.430264,0.000000,1.000000
5.0,-20.0,0.0,uniform,-10.077294,10.077294,0.000000,0.000000,0.000000,-11.212595,11.212595,0.000000,0.000000,-12.795667,0.000000,1.000000,1.000000,1.000000
5.0,-20.0,0.0,unit_cosine,-8.083693,8.083693,-1.993601,3.806182,-5.799783,-9.632811,9.632811,-1.579784,-5.385966,-12.499368,-3.806182,0.732199,0.301815,0.998383
5.0,-20.0,0.0,unit_cosine_hamming,-6.669386,6.669386,-3.407909,13.978309,-17.386217,-7.672823,7.672823,-3.539771,-17.518080,-9.355886,-13.978309,0.226984,0.024145,0.998383
5.0,-20.0,0.0,optimized_dbc_margin,-12.124656,12.124656,2.047362,1.009121,1.038241,-12.502445,12.502445,1.289850,0.280729,-14.199105,-1.009121,0.746568,0.000000,1.000000
5.0,-20.0,0.0,optimized_table,-13.937268,13.937268,3.859974,6.020615,-2.160642,-14.391844,14.391844,3.179249,-2.841367,-15.740851,-6.020615,0.475494,0.000000,1.000000
5.0,-20.0,0.0,optimized_aggressive,-13.235604,13.235604,3.158310,12.041199,-8.882890,-14.139084,14.139084,2.926489,-9.114710,-15.470260,-12.041199,0.311245,0.000000,1.000000
5.0,-14.999999999999998,0.0,uniform,-9.561997,9.561997,0.000000,0.000000,0.000000,-10.656408,10.656408,0.000000,0.000000,-12.832111,0.000000,1.000000,1.000000,1.000000
5.0,-14.999999999999998,0.0,unit_cosine,-8.217203,8.217203,-1.344794,2.486299,-3.831093,-10.208595,10.208595,-0.447813,-2.934113,-12.558014,-2.486299,0.752715,0.362500,0.985518
5.0,-14.999999999999998,0.0,unit_cosine_hamming,-7.426539,7.426539,-2.135458,12.658568,-14.794026,-8.015575,8.015575,-2.640834,-15.299402,-9.860681,-12.658568,0.233344,0.029000,0.985518
5.0,-14.999999999999998,0.0,optimized_dbc_margin,-11.823594,11.823594,2.261596,1.382075,0.879521,-12.665272,12.665272,2.008863,0.626788,-14.627703,-1.382075,0.791503,0.000000,1.000000
5.0,-14.999999999999998,0.0,optimized_table,-12.223446,12.223446,2.661449,6.020609,-3.359160,-13.559089,13.559089,2.902680,-3.117929,-15.951838,-6.020609,0.515603,0.000000,1.000000
5.0,-14.999999999999998,0.0,optimized_aggressive,-11.928468,11.928468,2.366471,12.041201,-9.674731,-13.644403,13.644403,2.987995,-9.053207,-16.044179,-12.041201,0.335586,0.000000,1.000000
5.0,-10.0,0.0,uniform,-9.251666,9.251666,0.000000,0.000000,0.000000,-10.447327,10.447327,0.000000,0.000000,-13.085375,0.000000,1.000000,1.000000,1.000000
5.0,-10.0,0.0,unit_cosine,-8.723831,8.723831,-0.527835,1.514982,-2.042817,-10.628141,10.628141,0.180813,-1.334169,-12.727801,-1.514982,0.767833,0.429641,0.974369
5.0,-10.0,0.0,unit_cosine_hamming,-8.044725,8.044725,-1.206941,11.687221,-12.894163,-8.614544,8.614544,-1.832783,-13.520004,-10.086119,-11.687221,0.238031,0.034371,0.974369
5.0,-10.0,0.0,optimized_dbc_margin,-11.837682,11.837682,2.586016,1.255067,1.330949,-12.669169,12.669169,2.221842,0.966775,-14.540838,-1.255067,0.798383,0.000000,1.000000
5.0,-10.0,0.0,optimized_table,-12.497213,12.497213,3.245547,6.020604,-2.775057,-13.847549,13.847549,3.400221,-2.620382,-15.956729,-6.020604,0.518158,0.000000,1.000000
5.0,-10.0,0.0,optimized_aggressive,-12.037669,12.037669,2.786003,12.041205,-9.255201,-13.770267,13.770267,3.322940,-8.718265,-16.732588,-12.041205,0.334268,0.000000,1.000000
5.0,-5.0,0.0,uniform,-9.341371,9.341371,0.000000,0.000000,0.000000,-10.546325,10.546325,0.000000,0.000000,-13.162164,0.000000,1.000000,1.000000,1.000000
5.0,-5.0,0.0,unit_cosine,-9.162023,9.162023,-0.179348,0.888322,-1.067669,-10.557250,10.557250,0.010924,-0.877397,-13.114510,-0.888322,0.777091,0.501200,0.993543
5.0,-5.0,0.0,unit_cosine_hamming,-8.455860,8.455860,-0.885510,11.060530,-11.946041,-8.782719,8.782719,-1.763606,-12.824136,-10.256273,-11.060530,0.240901,0.040096,0.993543
5.0,-5.0,0.0,optimized_dbc_margin,-11.525589,11.525589,2.184218,1.025696,1.158522,-12.438385,12.438385,1.892060,0.866364,-14.249230,-1.025696,0.805702,0.000000,1.000000
5.0,-5.0,0.0,optimized_table,-12.926363,12.926363,3.584992,6.020600,-2.435608,-13.488345,13.488345,2.942019,-3.078581,-15.105142,-6.020600,0.476430,0.000000,1.000000
5.0,-5.0,0.0,optimized_aggressive,-11.607127,11.607127,2.265756,12.041203,-9.775447,-13.241196,13.241196,2.694871,-9.346332,-14.832220,-12.041203,0.300197,0.000000,1.000000
5.0,0.0,0.0,uniform,-9.055956,9.055956,0.000000,0.000000,0.000000,-10.273947,10.273947,0.000000,0.000000,-13.182876,0.000000,1.000000,1.000000,1.000000
5.0,0.0,0.0,unit_cosine,-9.435421,9.435421,0.379465,0.698814,-0.319349,-10.588224,10.588224,0.314277,-0.384536,-13.362391,-0.698814,0.780208,0.575000,1.000000
5.0,0.0,0.0,unit_cosine_hamming,-8.340409,8.340409,-0.715547,10.870939,-11.586487,-8.726802,8.726802,-1.547145,-12.418084,-10.054251,-10.870939,0.241867,0.046000,1.000000
5.0,0.0,0.0,optimized_dbc_margin,-10.721650,10.721650,1.665694,0.926570,0.739124,-11.796849,11.796849,1.522902,0.596332,-13.816060,-0.926570,0.774834,0.000000,1.000000
5.0,0.0,0.0,optimized_table,-11.546057,11.546057,2.490102,6.020602,-3.530500,-12.690868,12.690868,2.416921,-3.603681,-14.774987,-6.020602,0.472596,0.000000,1.000000
5.0,0.0,0.0,optimized_aggressive,-11.546057,11.546057,2.490102,6.020602,-3.530500,-12.690868,12.690868,2.416921,-3.603681,-14.774987,-6.020602,0.472596,0.000000,1.000000
5.0,5.0,0.0,uniform,-8.882827,8.882827,0.000000,0.000000,0.000000,-10.316598,10.316598,0.000000,0.000000,-13.236231,0.000000,1.000000,1.000000,1.000000
5.0,5.0,0.0,unit_cosine,-9.318441,9.318441,0.435615,0.888322,-0.452707,-10.621927,10.621927,0.305328,-0.582993,-13.137849,-0.888322,0.777091,0.501200,0.993543
5.0,5.0,0.0,unit_cosine_hamming,-8.359579,8.359579,-0.523247,11.060530,-11.583777,-8.779885,8.779885,-1.536713,-12.597243,-10.227579,-11.060530,0.240901,0.040096,0.993543
5.0,5.0,0.0,optimized_dbc_margin,-11.246243,11.246243,2.363417,0.954667,1.408750,-12.437490,12.437490,2.120892,1.166225,-13.870392,-0.954667,0.776744,0.000000,1.000000
5.0,5.0,0.0,optimized_table,-11.933944,11.933944,3.051117,6.020609,-2.969492,-13.478536,13.478536,3.161937,-2.858672,-14.940968,-6.020609,0.462013,0.000000,1.000000
5.0,5.0,0.0,optimized_aggressive,-11.642497,11.642497,2.759670,12.041222,-9.281552,-12.891707,12.891707,2.575109,-9.466113,-14.712435,-12.041222,0.292198,0.000000,1.000000
5.0,10.0,0.0,uniform,-9.529098,9.529098,0.000000,0.000000,0.000000,-10.520584,10.520584,0.000000,0.000000,-13.132463,0.000000,1.000000,1.000000,1.000000
5.0,10.0,0.0,unit_cosine,-8.686278,8.686278,-0.842820,1.514982,-2.357802,-10.738385,10.738385,0.217800,-1.297182,-12.714420,-1.514982,0.767833,0.429641,0.974369
5.0,10.0,0.0,unit_cosine_hamming,-8.044725,8.044725,-1.484374,11.687221,-13.171595,-8.646640,8.646640,-1.873944,-13.561166,-10.158109,-11.687221,0.238031,0.034371,0.974369
5.0,10.0,0.0,optimized_dbc_margin,-11.953670,11.953670,2.424571,1.220271,1.204301,-12.881874,12.881874,2.361290,1.141019,-14.424472,-1.220271,0.796932,0.000000,1.000000
5.0,10.0,0.0,optimized_table,-12.986088,12.986088,3.456990,6.020607,-2.563617,-13.985948,13.985948,3.465364,-2.555243,-15.379067,-6.020607,0.496660,0.000000,1.000000
5.0,10.0,0.0,optimized_aggressive,-12.007157,12.007157,2.478059,12.041198,-9.563139,-13.515060,13.515060,2.994476,-9.046722,-15.438346,-12.041198,0.313817,0.000000,1.000000
5.0,14.999999999999998,0.0,uniform,-9.841961,9.841961,0.000000,0.000000,0.000000,-10.584333,10.584333,0.000000,0.000000,-12.767440,0.000000,1.000000,1.000000,1.000000
5.0,14.999999999999998,0.0,unit_cosine,-8.376675,8.376675,-1.465286,2.486299,-3.951585,-10.066910,10.066910,-0.517423,-3.003722,-12.459285,-2.486299,0.752715,0.362500,0.985518
5.0,14.999999999999998,0.0,unit_cosine_hamming,-7.426539,7.426539,-2.415422,12.658568,-15.073990,-8.027971,8.027971,-2.556362,-15.214930,-9.864541,-12.658568,0.233344,0.029000,0.985518
5.0,14.999999999999998,0.0,optimized_dbc_margin,-11.814168,11.814168,1.972207,1.416779,0.555428,-12.642986,12.642986,2.058653,0.641874,-14.350783,-1.416779,0.780106,0.000000,1.000000
5.0,14.999999999999998,0.0,optimized_table,-13.580962,13.580962,3.739000,6.020602,-2.281601,-14.100599,14.100599,3.516266,-2.504336,-15.421943,-6.020602,0.505325,0.000000,0.999981
5.0,14.999999999999998,0.0,optimized_aggressive,-13.453270,13.453270,3.611309,12.041209,-8.429900,-13.978069,13.978069,3.393736,-8.647473,-15.692091,-12.041209,0.317340,0.000000,1.000000
5.0,20.0,0.0,uniform,-10.047203,10.047203,0.000000,0.000000,0.000000,-11.223847,11.223847,0.000000,0.000000,-12.563963,0.000000,1.000000,1.000000,1.000000
5.0,20.0,0.0,unit_cosine,-8.133307,8.133307,-1.913896,3.806182,-5.720077,-9.783722,9.783722,-1.440125,-5.246306,-12.280021,-3.806182,0.732199,0.301815,0.998383
5.0,20.0,0.0,unit_cosine_hamming,-6.618473,6.618473,-3.428730,13.978309,-17.407039,-7.674886,7.674886,-3.548961,-17.527270,-9.408214,-13.978309,0.226984,0.024145,0.998383
5.0,20.0,0.0,optimized_dbc_margin,-12.024553,12.024553,1.977350,1.211822,0.765528,-12.743970,12.743970,1.520123,0.308301,-14.324487,-1.211822,0.736392,0.000000,1.000000
5.0,20.0,0.0,optimized_table,-13.101521,13.101521,3.054318,6.020602,-2.966284,-14.123137,14.123137,2.899290,-3.121312,-15.900659,-6.020602,0.491166,0.000000,1.000000
5.0,20.0,0.0,optimized_aggressive,-13.225607,13.225607,3.178404,12.041202,-8.862798,-13.888029,13.888029,2.664182,-9.377019,-15.843051,-12.041202,0.312148,0.000000,1.000000
5.0,25.0,0.0,uniform,-10.483768,10.483768,0.000000,0.000000,0.000000,-11.844675,11.844675,0.000000,0.000000,-13.231253,0.000000,1.000000,1.000000,1.000000
5.0,25.0,0.0,unit_cosine,-8.594135,8.594135,-1.889633,5.091992,-6.981625,-9.700143,9.700143,-2.144532,-7.236524,-12.361729,-5.091992,0.706905,0.249431,0.998383
5.0,25.0,0.0,unit_cosine_hamming,-6.853485,6.853485,-3.630283,15.264209,-18.894491,-8.773525,8.773525,-3.071150,-18.335359,-9.863489,-15.264209,0.219143,0.019954,0.998383
5.0,25.0,0.0,optimized_dbc_margin,-12.918353,12.918353,2.434585,1.587788,0.846797,-13.697684,13.697684,1.853009,0.265221,-14.470997,-1.587788,0.804765,0.000000,1.000000
5.0,25.0,0.0,optimized_table,-12.856218,12.856218,2.372451,6.020612,-3.648161,-14.035943,14.035943,2.191268,-3.829343,-15.571248,-6.020612,0.544215,0.000000,1.000000
5.0,25.0,0.0,optimized_aggressive,-12.772617,12.772617,2.288850,12.041215,-9.752366,-13.758301,13.758301,1.913626,-10.127590,-15.130745,-12.041215,0.344715,0.000000,1.000000
5.0,29.999999999999996,0.0,uniform,-10.687394,10.687394,0.000000,0.000000,0.000000,-11.571558,11.571558,0.000000,0.000000,-13.236825,0.000000,1.000000,1.000000,1.000000
5.0,29.999999999999996,0.0,unit_cosine,-8.424578,8.424578,-2.262815,6.564714,-8.827530,-9.763087,9.763087,-1.808471,-8.373185,-12.614445,-6.564714,0.677604,0.206939,0.985518
5.0,29.999999999999996,0.0,unit_cosine_hamming,-7.963972,7.963972,-2.723422,16.737025,-19.460447,-8.563360,8.563360,-3.008197,-19.745222,-10.616342,-16.737025,0.210060,0.016555,0.985518
5.0,29.999999999999996,0.0,optimized_dbc_margin,-12.845986,12.845986,2.158592,1.450948,0.707644,-13.928150,13.928150,2.356593,0.905645,-14.684784,-1.450948,0.846864,0.000000,1.000000
5.0,29.999999999999996,0.0,optimized_table,-13.614152,13.614152,2.926758,6.020609,-3.093850,-14.502545,14.502545,2.930987,-3.089621,-15.737286,-6.020609,0.577162,0.000000,1.000000
5.0,29.999999999999996,0.0,optimized_aggressive,-12.491455,12.491455,1.804061,12.041201,-10.237141,-14.078003,14.078003,2.506445,-9.534756,-15.601159,-12.041201,0.382066,0.000000,1.000000
